Name,Finish,Duration,run,iterations,Fleetsize,Price1,Price2,Spacing,Demand Factor Adjust,Max Deviation Factor,Opt out distance,demand,served,serviceratio,alternate,serviceMSA,devFactP_MSA,walkTP_MSA,waitTP_MSA,devFactO_MSA,walkTO_MSA,waitTO_MSA.append
Iteration_2023-02-24_13:21:04,13:21:04,31.894275,91,6,4,2,0.375,0,1,2,0.7,"[214, 173, 163, 159, 159, 159]","[141, 136, 136, 140, 140, 140]","[0.6588785046728972, 0.7861271676300579, 0.8343558282208589, 0.8805031446540881, 0.8805031446540881, 0.8805031446540881]",False,"[1, 0.6588785046728972, 0.7861271676300579, 0.8343558282208589, 0.8805031446540881, 0.8805031446540881, 0.8805031446540881]","[1.0, 1.2369643316007606, 1.317055844851593, 1.3491529611021749, 1.3746614834629187, 1.3916671650367478, 1.3916671650367478]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 7.935531585220742, 10.217651297188056, 11.095709381925323, 11.097336326508689, 11.098420956230933, 11.098420956230933]","[1.0, 1.1474003338133736, 1.2037706351492528, 1.23145093954474, 1.2462289231479287, 1.256080912216721, 1.256080912216721]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.8416786901067758, 0.9652526204762409, 1.0488860666041797, 1.1095957986831775, 1.1500689534025093, 1.1500689534025093]"
Iteration_2023-02-24_13:21:35,13:21:35,30.964409,92,6,4,2,0.375,0,1,2,0.7,"[208, 171, 159, 156, 156, 155]","[139, 138, 135, 135, 134, 134]","[0.6682692307692307, 0.8070175438596491, 0.8490566037735849, 0.8653846153846154, 0.8589743589743589, 0.864516129032258]",False,"[1, 0.6682692307692307, 0.8070175438596491, 0.8490566037735849, 0.8653846153846154, 0.8589743589743589, 0.864516129032258]","[1.0, 1.195341649863934, 1.2700162276456919, 1.3073535165365708, 1.3297558898710982, 1.3432586418508183, 1.3432586418508183]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.371239889165952, 6.819738524739726, 7.4939636678645645, 7.8060256146551525, 7.987749769795879, 7.987749769795879]","[1.0, 1.1523126338404999, 1.1993634903373003, 1.2261928585747797, 1.2422904795172673, 1.253022226812259, 1.253022226812259]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 2.52556210046635, 3.1296489969897032, 3.3723621746655503, 3.5179900812710585, 3.6097421920140103, 3.6097421920140103]"
Iteration_2023-02-24_13:22:03,13:22:03,27.384793,93,5,4,2,0.375,0,1,2,0.7,"[195, 168, 159, 158, 158]","[142, 142, 140, 139, 139]","[0.7282051282051282, 0.8452380952380952, 0.8805031446540881, 0.879746835443038, 0.879746835443038]",False,"[1, 0.7282051282051282, 0.8452380952380952, 0.8805031446540881, 0.879746835443038, 0.879746835443038]","[1.0, 1.219986520420355, 1.2921672826207724, 1.3261866035270466, 1.3480786163732286, 1.3480786163732286]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.746626825023057, 6.645507933687277, 6.960499935150054, 7.1032793467024815, 7.1032793467024815]","[1.0, 1.1456270122717624, 1.1899413111596964, 1.2120984606036633, 1.224540958540829, 1.224540958540829]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0519332723750816, 1.1389923726184676, 1.1753358781754581, 1.197449868041342, 1.197449868041342]"
Iteration_2023-02-24_13:22:40,13:22:40,36.911139,94,7,4,2,0.375,0,1,2,0.7,"[241, 187, 174, 167, 164, 163, 163]","[155, 151, 146, 143, 146, 145, 145]","[0.6431535269709544, 0.8074866310160428, 0.8390804597701149, 0.8562874251497006, 0.8902439024390244, 0.8895705521472392, 0.8895705521472392]",False,"[1, 0.6431535269709544, 0.8074866310160428, 0.8390804597701149, 0.8562874251497006, 0.8902439024390244, 0.8895705521472392, 0.8895705521472392]","[1.0, 1.211959611311232, 1.2778131718465708, 1.3224220007057235, 1.3443548536565457, 1.3556378694050786, 1.3635867474157695, 1.3635867474157695]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.972668502557017, 7.264996656345674, 8.185254900501981, 8.6435378163093, 8.781753560648584, 8.861910979511801, 8.861910979511801]","[1.0, 1.1626867746921017, 1.2164766007928651, 1.2405745639060481, 1.253776479677282, 1.2669893613775964, 1.2764271340206783, 1.2764271340206783]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 2.1236035102701516, 2.4359747106620966, 2.515569058215712, 2.5207711145250125, 2.445575940923003, 2.383207491933912, 2.383207491933912]"
Iteration_2023-02-24_13:23:47,13:23:47,66.799994,95,13,4,2,0.375,0,1,2,0.7,"[193, 162, 150, 149, 147, 143, 146, 142, 143, 144, 142, 142, 143]","[140, 131, 126, 126, 126, 126, 125, 125, 126, 125, 126, 126, 125]","[0.7253886010362695, 0.808641975308642, 0.84, 0.8456375838926175, 0.8571428571428571, 0.8811188811188811, 0.8561643835616438, 0.8802816901408451, 0.8811188811188811, 0.8680555555555556, 0.8873239436619719, 0.8873239436619719, 0.8741258741258742]",False,"[1, 0.7253886010362695, 0.808641975308642, 0.84, 0.8456375838926175, 0.8571428571428571, 0.8811188811188811, 0.8561643835616438, 0.8802816901408451, 0.8811188811188811, 0.8680555555555556, 0.8873239436619719, 0.8873239436619719, 0.8741258741258742]","[1.0, 1.205891402733278, 1.276935656417689, 1.3107296518606482, 1.3272643833541582, 1.3378751114031449, 1.34129274048612, 1.3474972418813647, 1.3486740451374648, 1.352899515788526, 1.356356719048485, 1.359237721765118, 1.3616754932945765, 1.3616754932945765]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.427165584390755, 8.220379651233811, 8.843286731768895, 9.095006013834638, 9.242643963668952, 9.376670848531521, 9.452191206570147, 9.534094408033669, 9.574489333381385, 9.607539726847698, 9.63417091045431, 9.656704988890676, 9.656704988890676]","[1.0, 1.1526954515859653, 1.198445627895741, 1.2246415049977513, 1.2403590312589574, 1.2508373820997616, 1.2561237155536495, 1.2614575353298498, 1.2643891109906418, 1.2667458450757354, 1.267802350624698, 1.2694818590594381, 1.2709029815811412, 1.2709029815811412]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.1875470517155426, 1.5604480857204106, 1.6722331514109705, 1.7462344340886624, 1.795568622540457, 1.7278702962752053, 1.7691944087241986, 1.722370391863428, 1.6911099467093256, 1.721751843992327, 1.6957530186865, 1.6737540126584922, 1.6737540126584922]"
Iteration_2023-02-24_13:24:28,13:24:28,41.52379,96,8,4,2,0.375,0,1,2,0.7,"[219, 177, 169, 163, 160, 158, 158, 158]","[144, 139, 137, 135, 135, 135, 135, 135]","[0.6575342465753424, 0.7853107344632768, 0.8106508875739645, 0.8282208588957055, 0.84375, 0.8544303797468354, 0.8544303797468354, 0.8544303797468354]",False,"[1, 0.6575342465753424, 0.7853107344632768, 0.8106508875739645, 0.8282208588957055, 0.84375, 0.8544303797468354, 0.8544303797468354, 0.8544303797468354]","[1.0, 1.2301186104859139, 1.2956328613258707, 1.3261413104396138, 1.356796936746861, 1.3729009287556355, 1.3861450821372316, 1.3960781971734288, 1.3960781971734288]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.9881217342904485, 7.454694672432545, 8.190830267387756, 8.49717774924365, 8.630056379423701, 8.72630158273975, 8.798485485226784, 8.798485485226784]","[1.0, 1.1622868392981718, 1.2088220334106696, 1.2344651855965323, 1.250497334286645, 1.261903834213295, 1.269544269490838, 1.2752745959489953, 1.2752745959489953]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0795875515647042, 1.2246890862339783, 1.2697630529483237, 1.287158473648271, 1.3581098979506117, 1.3718945869053283, 1.3822331036213655, 1.3822331036213655]"
Iteration_2023-02-24_13:25:17,13:25:17,49.57516,97,9,4,2,0.375,0,1,2,0.7,"[215, 173, 166, 163, 161, 160, 158, 158, 158]","[143, 141, 139, 138, 137, 136, 135, 134, 134]","[0.6651162790697674, 0.815028901734104, 0.8373493975903614, 0.8466257668711656, 0.8509316770186336, 0.85, 0.8544303797468354, 0.8481012658227848, 0.8481012658227848]",False,"[1, 0.6651162790697674, 0.815028901734104, 0.8373493975903614, 0.8466257668711656, 0.8509316770186336, 0.85, 0.8544303797468354, 0.8481012658227848, 0.8481012658227848]","[1.0, 1.2233672158389073, 1.2949944933580653, 1.3308081321176441, 1.3522963153733916, 1.3641261464958074, 1.3736558098029106, 1.3783864257413254, 1.3820657936934257, 1.3820657936934257]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.395425095802226, 7.748008913606667, 8.44626003636996, 8.852802457678909, 9.077013678084233, 9.242521337584023, 9.351661124881737, 9.43654762611329, 9.43654762611329]","[1.0, 1.141632210455367, 1.1863358152919534, 1.2091499727978943, 1.2225828181713998, 1.2334814730507933, 1.2412662265360743, 1.247104791650035, 1.250477180764857, 1.250477180764857]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.8262348284454452, 0.9433312260467511, 0.9565411468453001, 0.9455824038918548, 0.9327099128780354, 0.9198463727271935, 0.9078893092436237, 0.8959518747614538, 0.8959518747614538]"
Iteration_2023-02-24_13:25:59,13:25:59,42.65289,98,8,4,2,0.375,0,1,2,0.7,"[218, 176, 170, 169, 161, 158, 158, 158]","[146, 142, 142, 142, 139, 139, 139, 139]","[0.6697247706422018, 0.8068181818181818, 0.8352941176470589, 0.8402366863905325, 0.8633540372670807, 0.879746835443038, 0.879746835443038, 0.879746835443038]",False,"[1, 0.6697247706422018, 0.8068181818181818, 0.8352941176470589, 0.8402366863905325, 0.8633540372670807, 0.879746835443038, 0.879746835443038, 0.879746835443038]","[1.0, 1.2351937651065372, 1.3210967338300594, 1.3531966357545273, 1.372456576909208, 1.3863722882272116, 1.3988362869859385, 1.4081842860549836, 1.4081842860549836]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.184517922228189, 8.39043095436056, 9.329524042288172, 9.89297989504474, 10.206184525839822, 10.364192277540841, 10.482698091316607, 10.482698091316607]","[1.0, 1.1674214052194296, 1.2179976533922898, 1.2430326947017374, 1.258053719487406, 1.2652688487907977, 1.2718232742413598, 1.2767390933292813, 1.2767390933292813]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 2.1683628991576445, 2.7320255381142533, 2.8038054792772913, 2.8462242327186296, 2.751531547675951, 2.7839170532836457, 2.8082061824894167, 2.8082061824894167]"
Iteration_2023-02-24_13:26:36,13:26:36,36.247262,99,7,4,2,0.375,0,1,2,0.7,"[222, 160, 153, 151, 149, 148, 148]","[149, 134, 131, 131, 131, 131, 131]","[0.6711711711711712, 0.8375, 0.8562091503267973, 0.8675496688741722, 0.8791946308724832, 0.8851351351351351, 0.8851351351351351]",False,"[1, 0.6711711711711712, 0.8375, 0.8562091503267973, 0.8675496688741722, 0.8791946308724832, 0.8851351351351351, 0.8851351351351351]","[1.0, 1.2191166752415608, 1.2851860433884794, 1.3201438007909707, 1.3397070234448787, 1.3527491718808173, 1.3620649921922021, 1.3620649921922021]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 8.04486014612763, 9.594033467496047, 10.303199185044289, 10.459720377263508, 10.52693232214944, 10.574940854210821, 10.574940854210821]","[1.0, 1.1759205354293254, 1.2293410654939836, 1.2445988016201284, 1.2542035723014249, 1.2606067527556224, 1.2651804530800492, 1.2651804530800492]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 2.044913037276553, 2.1400136352815733, 2.2000787446866754, 2.2029307904029474, 2.204832154213795, 2.1826581110656003, 2.1826581110656003]"
Iteration_2023-02-24_13:27:28,13:27:28,51.9398,100,10,4,2,0.375,0,1,2,0.7,"[205, 162, 156, 150, 149, 147, 147, 145, 144, 144]","[145, 141, 140, 135, 135, 135, 135, 133, 132, 132]","[0.7073170731707317, 0.8703703703703703, 0.8974358974358975, 0.9, 0.9060402684563759, 0.9183673469387755, 0.9183673469387755, 0.9172413793103448, 0.9166666666666666, 0.9166666666666666]",False,"[1, 0.7073170731707317, 0.8703703703703703, 0.8974358974358975, 0.9, 0.9060402684563759, 0.9183673469387755, 0.9183673469387755, 0.9172413793103448, 0.9166666666666666, 0.9166666666666666]","[1.0, 1.2338925670477792, 1.3090104022367728, 1.3465693198312696, 1.370676704517828, 1.3867482943088671, 1.3941355421986066, 1.3996759781159112, 1.4039852060515925, 1.4072270871834163, 1.4072270871834163]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 7.065552212015673, 8.91212282261849, 9.762099614090946, 10.062808330745636, 10.253043793352019, 10.422518480023376, 10.549624495026896, 10.648484728918522, 10.729537416959458, 10.729537416959458]","[1.0, 1.1644337399220106, 1.2153204892444258, 1.2390890602101623, 1.2521485230464298, 1.2608548316039412, 1.266008566779879, 1.2698738681618322, 1.2703377190251688, 1.270708799715838, 1.270708799715838]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 1.0516553842970773, 1.1942146144717676, 1.270004391372592, 1.2810106161615955, 1.2883480993542644, 1.3112647392823849, 1.3284522192284753, 1.3408977227176264, 1.3453490624494824, 1.3453490624494824]"
Iteration_2023-02-24_13:29:08,13:29:08,100.22917,1,10,4,2,0.375,0,2,2,0.7,"[431, 270, 236, 230, 225, 222, 221, 217, 217, 215]","[173, 172, 173, 173, 173, 172, 169, 172, 172, 173]","[0.4013921113689095, 0.6370370370370371, 0.7330508474576272, 0.7521739130434782, 0.7688888888888888, 0.7747747747747747, 0.7647058823529411, 0.7926267281105991, 0.7926267281105991, 0.8046511627906977]",False,"[1, 0.4013921113689095, 0.6370370370370371, 0.7330508474576272, 0.7521739130434782, 0.7688888888888888, 0.7747747747747747, 0.7647058823529411, 0.7926267281105991, 0.7926267281105991, 0.8046511627906977]","[1.0, 1.2345919589297318, 1.3151904677181931, 1.3588955595909522, 1.3851186147146077, 1.4026006514637113, 1.415087820570214, 1.4224308450626255, 1.4304213872417835, 1.4368138209851096, 1.4368138209851096]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 11.377344167371268, 14.898295195270714, 16.396533923278625, 17.251343228301398, 17.816297443896424, 18.219836169321443, 18.584291062793426, 18.781432993025177, 18.939146537210583, 18.939146537210583]","[1.0, 1.2202687048005578, 1.2809437990050272, 1.3055365239227452, 1.3202921588733758, 1.3362188232680554, 1.3455868852515411, 1.353002927118983, 1.3559733860837566, 1.3583497532555757, 1.3583497532555757]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.650791397453309, 8.203242906267612, 8.722101472282397, 8.997859939581616, 9.004334785431498, 9.032754231989829, 9.029575420164399, 8.989255077974953, 8.956998804223396, 8.956998804223396]"
Iteration_2023-02-24_13:30:47,13:30:47,99.696814,2,10,4,2,0.375,0,2,2,0.7,"[432, 265, 232, 218, 212, 208, 207, 203, 204, 204]","[175, 175, 168, 167, 168, 164, 164, 166, 166, 166]","[0.4050925925925926, 0.660377358490566, 0.7241379310344828, 0.7660550458715596, 0.7924528301886793, 0.7884615384615384, 0.7922705314009661, 0.8177339901477833, 0.8137254901960784, 0.8137254901960784]",False,"[1, 0.4050925925925926, 0.660377358490566, 0.7241379310344828, 0.7660550458715596, 0.7924528301886793, 0.7884615384615384, 0.7922705314009661, 0.8177339901477833, 0.8137254901960784, 0.8137254901960784]","[1.0, 1.2639794860747957, 1.3206370322949708, 1.3613543336206826, 1.3846472815693136, 1.4028403827623137, 1.415835455043028, 1.4255817592535638, 1.4319203130235614, 1.4369911560395594, 1.4369911560395594]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 12.208933204467009, 15.454776977294935, 16.734851058373835, 17.405952187669165, 17.838525660766567, 18.134171447996426, 18.355905788418816, 18.52960128123514, 18.68682675684773, 18.68682675684773]","[1.0, 1.2165121479324714, 1.2793383164205505, 1.306478297051077, 1.3232721115004757, 1.3339938980364314, 1.344372734976116, 1.3521568626808798, 1.3566162439670022, 1.3601837489959, 1.3601837489959]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.8651131654513105, 8.086875573961821, 8.726513246060351, 9.08692957132083, 9.244570829297809, 9.453243140059783, 9.609883279588516, 9.420333802333246, 9.268694220529031, 9.268694220529031]"
Iteration_2023-02-24_13:32:26,13:32:26,98.991294,3,10,4,2,0.375,0,2,2,0.7,"[422, 275, 238, 234, 228, 224, 221, 219, 218, 217]","[187, 178, 178, 178, 173, 170, 170, 170, 170, 169]","[0.4431279620853081, 0.6472727272727272, 0.7478991596638656, 0.7606837606837606, 0.7587719298245614, 0.7589285714285714, 0.7692307692307693, 0.776255707762557, 0.7798165137614679, 0.7788018433179723]",False,"[1, 0.4431279620853081, 0.6472727272727272, 0.7478991596638656, 0.7606837606837606, 0.7587719298245614, 0.7589285714285714, 0.7692307692307693, 0.776255707762557, 0.7798165137614679, 0.7788018433179723]","[1.0, 1.246571268823637, 1.3240448364279214, 1.3546491954888977, 1.3730118109254836, 1.3854090643999195, 1.394933071631113, 1.402076077054508, 1.4076317479393707, 1.412076284647261, 1.412076284647261]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 10.220581055680208, 13.37450224524427, 14.739563935167222, 15.518125250448596, 16.032646309889888, 16.403745073374896, 16.668232978450007, 16.873058635494516, 17.023371548778044, 17.023371548778044]","[1.0, 1.2154829307239194, 1.285327687066352, 1.313924006846599, 1.3310817987147472, 1.3412590227431742, 1.343385905845603, 1.3449810681724248, 1.346221749982175, 1.347214295429975, 1.347214295429975]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.617991052631321, 6.855179922697016, 7.090037365100513, 7.230951830542611, 7.3175481981768895, 7.41690207593994, 7.491417484262229, 7.549373912957342, 7.595739055913432, 7.595739055913432]"
Iteration_2023-02-24_13:33:47,13:33:47,80.155377,4,8,4,2,0.375,0,2,2,0.7,"[405, 250, 228, 209, 205, 203, 202, 201]","[174, 173, 170, 166, 160, 160, 160, 160]","[0.42962962962962964, 0.692, 0.7456140350877193, 0.7942583732057417, 0.7804878048780488, 0.7881773399014779, 0.7920792079207921, 0.7960199004975125]",False,"[1, 0.42962962962962964, 0.692, 0.7456140350877193, 0.7942583732057417, 0.7804878048780488, 0.7881773399014779, 0.7920792079207921, 0.7960199004975125]","[1.0, 1.2448244644643913, 1.3269886017383175, 1.3645770566925606, 1.385863163406664, 1.4001522873274181, 1.410358804413671, 1.4180136922283608, 1.4180136922283608]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 11.080920503386315, 14.217398516554022, 15.404351453042509, 15.900009954796815, 16.48472713668109, 16.877431699267476, 17.161270060171937, 17.161270060171937]","[1.0, 1.2283697627865686, 1.2769237515749625, 1.3031097564170557, 1.3165525239254534, 1.323528519844001, 1.3285113740715349, 1.3322485147421852, 1.3322485147421852]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 5.605370368963683, 6.422534016444229, 6.935861820142976, 7.07463476262559, 7.056396904573378, 7.043369863107513, 7.033599582008113, 7.033599582008113]"
Iteration_2023-02-24_13:34:57,13:34:57,70.56754,5,7,4,2,0.375,0,2,2,0.7,"[420, 278, 234, 215, 209, 208, 210]","[179, 181, 175, 168, 170, 169, 165]","[0.4261904761904762, 0.6510791366906474, 0.7478632478632479, 0.7813953488372093, 0.8133971291866029, 0.8125, 0.7857142857142857]",False,"[1, 0.4261904761904762, 0.6510791366906474, 0.7478632478632479, 0.7813953488372093, 0.8133971291866029, 0.8125, 0.7857142857142857]","[1.0, 1.261901164563918, 1.3442639012145567, 1.3781497040255082, 1.4070961904882817, 1.4263938481301308, 1.4401778893028803, 1.4401778893028803]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 11.400583132741943, 15.34940936607795, 17.21293341929309, 18.167816068798793, 18.795193123023445, 19.243319590326767, 19.243319590326767]","[1.0, 1.2071934312655488, 1.2739219141648987, 1.3113658859588087, 1.3239739693742105, 1.3361173426503197, 1.3453230410075219, 1.3453230410075219]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.446487121593497, 7.977731914029781, 8.252021554927836, 8.401994783814834, 8.306382681338881, 8.072878082789254, 8.072878082789254]"
Iteration_2023-02-24_13:36:07,13:36:07,70.555545,6,7,4,2,0.375,0,2,2,0.7,"[448, 283, 250, 234, 226, 225, 224]","[183, 183, 176, 171, 175, 174, 173]","[0.40848214285714285, 0.6466431095406361, 0.704, 0.7307692307692307, 0.7743362831858407, 0.7733333333333333, 0.7723214285714286]",False,"[1, 0.40848214285714285, 0.6466431095406361, 0.704, 0.7307692307692307, 0.7743362831858407, 0.7733333333333333, 0.7723214285714286]","[1.0, 1.2426024613490176, 1.3071772456253778, 1.3414126356609601, 1.3719866256589657, 1.3826689665673733, 1.3902992100733784, 1.3902992100733784]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 11.467335442471677, 14.971156081313902, 16.406427025139205, 17.674363484864944, 17.928523490201417, 18.110066351156043, 18.110066351156043]","[1.0, 1.214860917770523, 1.2813244583523498, 1.3071236792193561, 1.3197936478709906, 1.3281730572162525, 1.3340084270304415, 1.3340084270304415]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.322839932415488, 7.401970779935742, 7.8818312022206385, 8.188040086389552, 8.157714061998908, 8.14535120362469, 8.14535120362469]"
Iteration_2023-02-24_13:37:47,13:37:47,99.520052,7,10,4,2,0.375,0,2,2,0.7,"[435, 274, 237, 228, 223, 219, 219, 214, 214, 213]","[175, 174, 174, 171, 170, 170, 168, 168, 168, 168]","[0.40229885057471265, 0.635036496350365, 0.7341772151898734, 0.75, 0.7623318385650224, 0.776255707762557, 0.7671232876712328, 0.7850467289719626, 0.7850467289719626, 0.7887323943661971]",False,"[1, 0.40229885057471265, 0.635036496350365, 0.7341772151898734, 0.75, 0.7623318385650224, 0.776255707762557, 0.7671232876712328, 0.7850467289719626, 0.7850467289719626, 0.7887323943661971]","[1.0, 1.2526880787992356, 1.3330681775022257, 1.3767627468945562, 1.3980455658231008, 1.412234111775464, 1.4192911180482335, 1.4304938558460885, 1.4392070963555312, 1.4461776887630855, 1.4461776887630855]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 11.305097549475846, 14.79736491667316, 16.39032396292158, 16.884595804464894, 17.209618438464062, 17.38236772083364, 17.643580887489996, 17.82097923802455, 17.962897918452192, 17.962897918452192]","[1.0, 1.2471190376453913, 1.3105762982777667, 1.3426515071305247, 1.3630252868697257, 1.3770029061353746, 1.386785613419647, 1.3915725912766355, 1.396385729454278, 1.4002362399963924, 1.4002362399963924]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 6.252564737377155, 7.613802902663319, 7.9878344706054545, 8.129995696173124, 8.189143289187655, 8.23387907716259, 8.27336935123874, 8.257158706010555, 8.244190189828007, 8.244190189828007]"
